invoice_id,customer_id,amount,currency,vendor_name,po_number,invoice_date
INV-CUST-1028-0007,CUST-1028,5582.9,USD,Compute Cloud,PO-39568,2024-01-03
INV-CUST-1028-0008,CUST-1028,8631.08,USD,Steel Fab Inc,PO-99425,2024-05-10
INV-CUST-1028-0009,CUST-1028,5852.54,USD,Global Logistics,PO-19398,2024-05-01
INV-CUST-1028-0010,CUST-1028,4327.33,USD,Office Supply Co,PO-58501,2024-02-16
INV-CUST-1028-0011,CUST-1028,1674.58,USD,Office Supply Co,PO-64235,2024-04-04
INV-CUST-1028-0012,CUST-1028,7356.95,USD,Enterprise SaaS,PO-68965,2024-02-23
INV-CUST-1028-0013,CUST-1028,4398.41,USD,Steel Fab Inc,PO-71520,2024-03-16
INV-CUST-1028-0014,CUST-1028,1054.81,USD,Office Supply Co,PO-19644,2024-04-02
INV-CUST-1028-0015,CUST-1028,2684.46,USD,Office Supply Co,PO-30703,2024-06-14
INV-CUST-1028-0016,CUST-1028,7914.47,USD,Steel Fab Inc,PO-55767,2024-02-27
INV-CUST-1028-0017,CUST-1028,5303.77,USD,Steel Fab Inc,PO-34387,2024-04-27
INV-CUST-1028-0018,CUST-1028,6309.16,USD,Steel Fab Inc,PO-64074,2024-02-09
INV-CUST-1028-0019,CUST-1028,3504.57,USD,Compute Cloud,PO-99254,2024-03-09
INV-CUST-1028-0020,CUST-1028,8457.19,USD,Steel Fab Inc,PO-85919,2024-04-07
INV-CUST-1028-0021,CUST-1028,6047.66,USD,Office Supply Co,PO-18535,2024-06-25
INV-CUST-1028-0022,CUST-1028,2312.83,USD,Compute Cloud,PO-56945,2024-01-06
INV-CUST-1028-0023,CUST-1028,2755.63,USD,Office Supply Co,PO-62352,2024-04-13
INV-CUST-1028-0024,CUST-1028,9633.77,USD,Office Supply Co,PO-95898,2024-03-20
INV-CUST-1028-0025,CUST-1028,1490.65,USD,Compute Cloud,PO-81677,2024-05-20
INV-CUST-1028-0026,CUST-1028,9752.75,USD,Steel Fab Inc,PO-51656,2024-05-06
INV-CUST-1028-0027,CUST-1028,2215.34,USD,Compute Cloud,PO-50594,2024-01-14
INV-CUST-1028-0028,CUST-1028,2822.01,USD,Global Logistics,PO-43137,2024-05-18
INV-CUST-1028-0029,CUST-1028,8378.87,USD,Enterprise SaaS,PO-46050,2024-06-09
INV-CUST-1028-0030,CUST-1028,9610.23,USD,Enterprise SaaS,PO-69281,2024-02-18
INV-CUST-1028-0031,CUST-1028,1758.02,USD,Compute Cloud,PO-29099,2024-01-12
INV-CUST-1028-0032,CUST-1028,7952.4,USD,Steel Fab Inc,PO-97814,2024-06-03
INV-CUST-1028-0033,CUST-1028,1516.17,USD,Steel Fab Inc,PO-51644,2024-04-29
INV-CUST-1028-0034,CUST-1028,5385.42,USD,Compute Cloud,PO-42821,2024-02-05
INV-CUST-1028-0035,CUST-1028,2246.22,USD,Enterprise SaaS,PO-41192,2024-05-16
INV-CUST-1028-0036,CUST-1028,6065.93,USD,Global Logistics,PO-30774,2024-02-22
INV-CUST-1028-0037,CUST-1028,6379.39,USD,Enterprise SaaS,PO-35247,2024-04-11
INV-CUST-1028-0038,CUST-1028,7631.47,USD,Compute Cloud,PO-70426,2024-05-10
INV-CUST-1028-0039,CUST-1028,8183.37,USD,Steel Fab Inc,PO-22030,2024-02-11
INV-CUST-1029-0000,CUST-1029,2062.78,USD,Compute Cloud,PO-86563,2024-06-16
INV-CUST-1029-0001,CUST-1029,3875.83,USD,Steel Fab Inc,PO-78858,2024-01-22
INV-CUST-1029-0002,CUST-1029,4179.68,USD,Steel Fab Inc,PO-37821,2024-03-31
INV-CUST-1029-0003,CUST-1029,3891.46,USD,Global Logistics,PO-82794,2024-06-04
INV-CUST-1029-0004,CUST-1029,3884.25,USD,Compute Cloud,PO-73575,2024-05-05
INV-CUST-1029-0005,CUST-1029,9317.38,USD,Steel Fab Inc,PO-21752,2024-03-12
INV-CUST-1029-0006,CUST-1029,1980.95,USD,Global Logistics,PO-97739,2024-03-01
INV-CUST-1029-0007,CUST-1029,2136.41,USD,Compute Cloud,PO-26897,2024-06-06
INV-CUST-1029-0008,CUST-1029,2902.17,USD,Global Logistics,PO-89230,2024-01-12
INV-CUST-1029-0009,CUST-1029,2119.61,USD,Global Logistics,PO-20443,2024-06-03
INV-CUST-1029-0010,CUST-1029,5338.52,USD,Enterprise SaaS,PO-31365,2024-05-30
INV-CUST-1029-0011,CUST-1029,5055.63,USD,Steel Fab Inc,PO-98405,2024-02-29
INV-CUST-1029-0012,CUST-1029,1606.8,USD,Global Logistics,PO-31997,2024-06-22
INV-CUST-1029-0013,CUST-1029,1801.24,USD,Steel Fab Inc,PO-62110,2024-03-28
INV-CUST-1029-0014,CUST-1029,4592.63,USD,Global Logistics,PO-82794,2024-03-16
INV-CUST-1029-0015,CUST-1029,9866.53,USD,Compute Cloud,PO-67394,2024-03-01
INV-CUST-1029-0016,CUST-1029,4473.73,USD,Office Supply Co,PO-89790,2024-01-24
INV-CUST-1029-0017,CUST-1029,4288.93,USD,Office Supply Co,PO-94355,2024-06-08
INV-CUST-1029-0018,CUST-1029,8358.29,USD,Global Logistics,PO-61906,2024-01-27
INV-CUST-1029-0019,CUST-1029,2508.8,USD,Office Supply Co,PO-52388,2024-04-13
INV-CUST-1029-0020,CUST-1029,1066.73,USD,Enterprise SaaS,PO-85554,2024-02-08
INV-CUST-1029-0021,CUST-1029,5957.39,USD,Enterprise SaaS,PO-79437,2024-04-02
INV-CUST-1029-0022,CUST-1029,1376.02,USD,Office Supply Co,PO-89867,2024-04-21
INV-CUST-1029-0023,CUST-1029,851.05,USD,Office Supply Co,PO-84374,2024-05-27
INV-CUST-1029-0024,CUST-1029,7418.74,USD,Enterprise SaaS,PO-84653,2024-04-23
INV-CUST-1029-0025,CUST-1029,8795.3,USD,Compute Cloud,PO-64909,2024-06-04
INV-CUST-1029-0026,CUST-1029,2311.45,USD,Enterprise SaaS,PO-23097,2024-03-17
INV-CUST-1029-0027,CUST-1029,5156.97,USD,Enterprise SaaS,PO-10567,2024-04-19
INV-CUST-1029-0028,CUST-1029,7789.9,USD,Enterprise SaaS,PO-48396,2024-02-18
INV-CUST-1029-0029,CUST-1029,5638.49,USD,Compute Cloud,PO-43556,2024-05-03
INV-CUST-1029-0030,CUST-1029,4355.11,USD,Steel Fab Inc,PO-46289,2024-04-26
INV-CUST-1029-0031,CUST-1029,1099.2,USD,Office Supply Co,PO-38228,2024-05-07
INV-CUST-1029-0032,CUST-1029,7753.59,USD,Office Supply Co,PO-49082,2024-03-07
INV-CUST-1029-0033,CUST-1029,9444.86,USD,Steel Fab Inc,PO-47108,2024-04-02
INV-CUST-1029-0034,CUST-1029,856.36,USD,Compute Cloud,PO-67095,2024-04-25
INV-CUST-1029-0035,CUST-1029,6666.4,USD,Global Logistics,PO-20312,2024-05-24
INV-CUST-1029-0036,CUST-1029,9341.07,USD,Steel Fab Inc,PO-89483,2024-04-02
INV-CUST-1029-0037,CUST-1029,1928.54,USD,Global Logistics,PO-96549,2024-06-27
INV-CUST-1029-0038,CUST-1029,5654.12,USD,Compute Cloud,PO-10626,2024-05-19
INV-CUST-1029-0039,CUST-1029,3198.17,USD,Compute Cloud,PO-50179,2024-02-26
INV-CUST-1030-0000,CUST-1030,2986.84,USD,Global Logistics,PO-47357,2024-06-14
INV-CUST-1030-0001,CUST-1030,1157.77,USD,Compute Cloud,PO-62151,2024-06-26
INV-CUST-1030-0002,CUST-1030,4858.96,USD,Enterprise SaaS,PO-11072,2024-03-04
INV-CUST-1030-0003,CUST-1030,5271.86,USD,Enterprise SaaS,PO-39923,2024-05-15
INV-CUST-1030-0004,CUST-1030,6356.63,USD,Enterprise SaaS,PO-38304,2024-06-08
INV-CUST-1030-0005,CUST-1030,1582.92,USD,Enterprise SaaS,PO-35518,2024-05-13
INV-CUST-1030-0006,CUST-1030,4908.09,USD,Compute Cloud,PO-16462,2024-06-15
INV-CUST-1030-0007,CUST-1030,9915.78,USD,Office Supply Co,PO-92214,2024-02-10
INV-CUST-1030-0008,CUST-1030,7363.76,USD,Compute Cloud,PO-74914,2024-06-02
INV-CUST-1030-0009,CUST-1030,8562.54,USD,Office Supply Co,PO-64714,2024-02-04
INV-CUST-1030-0010,CUST-1030,2518.3,USD,Compute Cloud,PO-90129,2024-02-28
INV-CUST-1030-0011,CUST-1030,4355.96,USD,Compute Cloud,PO-74738,2024-05-11
INV-CUST-1030-0012,CUST-1030,8683.56,USD,Compute Cloud,PO-19496,2024-02-11
INV-CUST-1030-0013,CUST-1030,7734.34,USD,Enterprise SaaS,PO-12217,2024-05-27
INV-CUST-1030-0014,CUST-1030,3933.23,USD,Steel Fab Inc,PO-98053,2024-03-19
INV-CUST-1030-0015,CUST-1030,7157.76,USD,Office Supply Co,PO-72080,2024-01-29
INV-CUST-1030-0016,CUST-1030,9728.26,USD,Compute Cloud,PO-49003,2024-06-29
INV-CUST-1030-0017,CUST-1030,1275.34,USD,Steel Fab Inc,PO-43346,2024-03-08
INV-CUST-1030-0018,CUST-1030,7091.0,USD,Steel Fab Inc,PO-31050,2024-05-16
INV-CUST-1030-0019,CUST-1030,2701.98,USD,Global Logistics,PO-26216,2024-01-28
INV-CUST-1030-0020,CUST-1030,2694.13,USD,Compute Cloud,PO-25345,2024-01-19
INV-CUST-1030-0021,CUST-1030,3683.99,USD,Global Logistics,PO-50681,2024-05-22
INV-CUST-1030-0022,CUST-1030,4372.31,USD,Compute Cloud,PO-70035,2024-06-22
INV-CUST-1030-0023,CUST-1030,6160.96,USD,Office Supply Co,PO-80212,2024-03-18
INV-CUST-1030-0024,CUST-1030,5382.68,USD,Steel Fab Inc,PO-51178,2024-06-28
INV-CUST-1030-0025,CUST-1030,618.18,USD,Compute Cloud,PO-96168,2024-06-15
INV-CUST-1030-0026,CUST-1030,3162.9,USD,Global Logistics,PO-89462,2024-03-10
INV-CUST-1030-0027,CUST-1030,1115.46,USD,Global Logistics,PO-90618,2024-03-28
INV-CUST-1030-0028,CUST-1030,8158.53,USD,Office Supply Co,PO-97615,2024-02-27
INV-CUST-1030-0029,CUST-1030,3113.8,USD,Office Supply Co,PO-25469,2024-01-05
INV-CUST-1030-0030,CUST-1030,9516.8,USD,Compute Cloud,PO-86685,2024-03-11
INV-CUST-1030-0031,CUST-1030,1113.12,USD,Compute Cloud,PO-80129,2024-03-14
INV-CUST-1030-0032,CUST-1030,2958.12,USD,Compute Cloud,PO-36454,2024-02-27
INV-CUST-1030-0033,CUST-1030,6181.16,USD,Enterprise SaaS,PO-47350,2024-01-30
INV-CUST-1030-0034,CUST-1030,9509.56,USD,Compute Cloud,PO-79713,2024-01-20
INV-CUST-1030-0035,CUST-1030,2243.41,USD,Enterprise SaaS,PO-68270,2024-03-30
INV-CUST-1030-0036,CUST-1030,9798.64,USD,Global Logistics,PO-56189,2024-04-14
INV-CUST-1030-0037,CUST-1030,8963.91,USD,Compute Cloud,PO-89173,2024-04-28
INV-CUST-1030-0038,CUST-1030,6339.34,USD,Global Logistics,PO-46659,2024-06-14
INV-CUST-1030-0039,CUST-1030,1307.28,USD,Enterprise SaaS,PO-32773,2024-01-09
INV-CUST-1031-0000,CUST-1031,8377.17,USD,Office Supply Co,PO-55698,2024-05-13
INV-CUST-1031-0001,CUST-1031,4738.16,USD,Global Logistics,PO-18050,2024-01-14
INV-CUST-1031-0002,CUST-1031,7012.17,USD,Office Supply Co,PO-27583,2024-04-07
INV-CUST-1031-0003,CUST-1031,8103.21,USD,Global Logistics,PO-14503,2024-03-23
INV-CUST-1031-0004,CUST-1031,1794.0,USD,Enterprise SaaS,PO-92063,2024-05-10
INV-CUST-1031-0005,CUST-1031,3452.99,USD,Office Supply Co,PO-17774,2024-04-21
INV-CUST-1031-0006,CUST-1031,6865.09,USD,Global Logistics,PO-61260,2024-06-20
INV-CUST-1031-0007,CUST-1031,2212.65,USD,Steel Fab Inc,PO-64485,2024-03-01
INV-CUST-1031-0008,CUST-1031,9951.16,USD,Compute Cloud,PO-59077,2024-01-08
INV-CUST-1031-0009,CUST-1031,6213.06,USD,Enterprise SaaS,PO-28337,2024-06-09
INV-CUST-1031-0010,CUST-1031,8687.93,USD,Global Logistics,PO-87076,2024-02-29
INV-CUST-1031-0011,CUST-1031,4750.23,USD,Office Supply Co,PO-46706,2024-01-01
INV-CUST-1031-0012,CUST-1031,6613.47,USD,Compute Cloud,PO-40359,2024-01-16
INV-CUST-1031-0013,CUST-1031,3396.38,USD,Compute Cloud,PO-73478,2024-03-12
INV-CUST-1031-0014,CUST-1031,8980.63,USD,Compute Cloud,PO-10092,2024-02-14
INV-CUST-1031-0015,CUST-1031,5315.58,USD,Enterprise SaaS,PO-44942,2024-01-01
INV-CUST-1031-0016,CUST-1031,5971.23,USD,Compute Cloud,PO-88649,2024-06-28
INV-CUST-1031-0017,CUST-1031,3454.27,USD,Office Supply Co,PO-49221,2024-03-22
INV-CUST-1031-0018,CUST-1031,4558.05,USD,Enterprise SaaS,PO-33939,2024-01-18
INV-CUST-1031-0019,CUST-1031,3632.85,USD,Compute Cloud,PO-66414,2024-05-29
INV-CUST-1031-0020,CUST-1031,4360.91,USD,Compute Cloud,PO-41501,2024-05-03
INV-CUST-1031-0021,CUST-1031,2355.01,USD,Steel Fab Inc,PO-46992,2024-02-15
INV-CUST-1031-0022,CUST-1031,4990.6,USD,Compute Cloud,PO-51886,2024-06-02
INV-CUST-1031-0023,CUST-1031,9725.48,USD,Compute Cloud,PO-29341,2024-05-03
INV-CUST-1031-0024,CUST-1031,2984.22,USD,Office Supply Co,PO-27351,2024-06-27
INV-CUST-1031-0025,CUST-1031,3270.39,USD,Global Logistics,PO-91825,2024-04-12
INV-CUST-1031-0026,CUST-1031,3005.53,USD,Steel Fab Inc,PO-50399,2024-01-04
INV-CUST-1031-0027,CUST-1031,5577.27,USD,Global Logistics,PO-39031,2024-02-03
INV-CUST-1031-0028,CUST-1031,9793.23,USD,Global Logistics,PO-37108,2024-05-27
INV-CUST-1031-0029,CUST-1031,2831.57,USD,Global Logistics,PO-74020,2024-04-03
INV-CUST-1031-0030,CUST-1031,7193.41,USD,Office Supply Co,PO-42056,2024-05-23
INV-CUST-1031-0031,CUST-1031,9880.84,USD,Compute Cloud,PO-31388,2024-01-04
INV-CUST-1031-0032,CUST-1031,3107.17,USD,Enterprise SaaS,PO-94298,2024-02-26
INV-CUST-1031-0033,CUST-1031,3712.94,USD,Global Logistics,PO-29377,2024-01-01
INV-CUST-1031-0034,CUST-1031,8686.6,USD,Office Supply Co,PO-67396,2024-04-06
INV-CUST-1031-0035,CUST-1031,5002.87,USD,Enterprise SaaS,PO-83187,2024-04-18
INV-CUST-1031-0036,CUST-1031,1538.26,USD,Compute Cloud,PO-56298,2024-02-10
INV-CUST-1031-0037,CUST-1031,3955.12,USD,Steel Fab Inc,PO-20505,2024-01-12
INV-CUST-1031-0038,CUST-1031,9945.91,USD,Steel Fab Inc,PO-87196,2024-05-29
INV-CUST-1031-0039,CUST-1031,8230.27,USD,Compute Cloud,PO-64179,2024-02-23
INV-CUST-1032-0000,CUST-1032,864.33,USD,Office Supply Co,PO-64187,2024-04-01
INV-CUST-1032-0001,CUST-1032,5453.67,USD,Steel Fab Inc,PO-78352,2024-04-03
INV-CUST-1032-0002,CUST-1032,1759.36,USD,Enterprise SaaS,PO-36386,2024-06-02
INV-CUST-1032-0003,CUST-1032,8561.67,USD,Enterprise SaaS,PO-40471,2024-01-21
INV-CUST-1032-0004,CUST-1032,992.87,USD,Compute Cloud,PO-47608,2024-05-27
INV-CUST-1032-0005,CUST-1032,2010.22,USD,Enterprise SaaS,PO-94588,2024-06-25
INV-CUST-1032-0006,CUST-1032,8183.1,USD,Office Supply Co,PO-25216,2024-02-07
INV-CUST-1032-0007,CUST-1032,4728.68,USD,Compute Cloud,PO-97855,2024-02-03
INV-CUST-1032-0008,CUST-1032,1476.8,USD,Compute Cloud,PO-76593,2024-03-07
INV-CUST-1032-0009,CUST-1032,5386.47,USD,Enterprise SaaS,PO-35214,2024-05-26
INV-CUST-1032-0010,CUST-1032,9338.89,USD,Steel Fab Inc,PO-38425,2024-01-18
INV-CUST-1032-0011,CUST-1032,8933.58,USD,Enterprise SaaS,PO-57099,2024-01-02
INV-CUST-1032-0012,CUST-1032,8317.36,USD,Global Logistics,PO-89674,2024-02-14
INV-CUST-1032-0013,CUST-1032,2279.9,USD,Compute Cloud,PO-37441,2024-06-07
INV-CUST-1032-0014,CUST-1032,9207.87,USD,Office Supply Co,PO-62365,2024-06-05
INV-CUST-1032-0015,CUST-1032,6258.84,USD,Compute Cloud,PO-56364,2024-06-25
INV-CUST-1032-0016,CUST-1032,7846.88,USD,Global Logistics,PO-69755,2024-05-05
INV-CUST-1032-0017,CUST-1032,6327.53,USD,Compute Cloud,PO-40881,2024-04-12
INV-CUST-1032-0018,CUST-1032,1274.06,USD,Global Logistics,PO-29891,2024-06-16
INV-CUST-1032-0019,CUST-1032,3139.61,USD,Office Supply Co,PO-25071,2024-04-01
INV-CUST-1032-0020,CUST-1032,5558.24,USD,Steel Fab Inc,PO-76705,2024-02-14
INV-CUST-1032-0021,CUST-1032,8639.34,USD,Compute Cloud,PO-77629,2024-04-01
INV-CUST-1032-0022,CUST-1032,7835.69,USD,Steel Fab Inc,PO-85284,2024-04-05
INV-CUST-1032-0023,CUST-1032,1348.34,USD,Steel Fab Inc,PO-52399,2024-04-06
INV-CUST-1032-0024,CUST-1032,6368.16,USD,Enterprise SaaS,PO-95691,2024-06-26
INV-CUST-1032-0025,CUST-1032,1993.66,USD,Compute Cloud,PO-36777,2024-06-24
INV-CUST-1032-0026,CUST-1032,6730.83,USD,Global Logistics,PO-61474,2024-02-06
INV-CUST-1032-0027,CUST-1032,7098.57,USD,Enterprise SaaS,PO-79750,2024-04-03
INV-CUST-1032-0028,CUST-1032,8215.8,USD,Compute Cloud,PO-27630,2024-03-19
INV-CUST-1032-0029,CUST-1032,8191.19,USD,Global Logistics,PO-32070,2024-02-26
INV-CUST-1032-0030,CUST-1032,5450.57,USD,Compute Cloud,PO-65450,2024-04-20
INV-CUST-1032-0031,CUST-1032,2813.01,USD,Global Logistics,PO-79313,2024-01-23
INV-CUST-1032-0032,CUST-1032,5585.77,USD,Enterprise SaaS,PO-45222,2024-02-11
INV-CUST-1032-0033,CUST-1032,890.62,USD,Global Logistics,PO-29019,2024-02-07
INV-CUST-1032-0034,CUST-1032,9606.87,USD,Office Supply Co,PO-61149,2024-01-23
INV-CUST-1032-0035,CUST-1032,5955.08,USD,Compute Cloud,PO-15081,2024-06-04
INV-CUST-1032-0036,CUST-1032,8992.1,USD,Compute Cloud,PO-39303,2024-06-20
INV-CUST-1032-0037,CUST-1032,5102.56,USD,Steel Fab Inc,PO-65694,2024-03-24
INV-CUST-1032-0038,CUST-1032,6728.45,USD,Global Logistics,PO-33292,2024-01-04
INV-CUST-1032-0039,CUST-1032,8359.29,USD,Steel Fab Inc,PO-54031,2024-05-02
INV-CUST-1033-0000,CUST-1033,7393.5,USD,Compute Cloud,PO-90097,2024-01-02
INV-CUST-1033-0001,CUST-1033,3565.17,USD,Steel Fab Inc,PO-34454,2024-03-30
INV-CUST-1033-0002,CUST-1033,1309.39,USD,Office Supply Co,PO-74885,2024-01-02
INV-CUST-1033-0003,CUST-1033,4509.22,USD,Office Supply Co,PO-54971,2024-05-02
INV-CUST-1033-0004,CUST-1033,9123.76,USD,Enterprise SaaS,PO-72828,2024-01-13
INV-CUST-1033-0005,CUST-1033,5864.38,USD,Steel Fab Inc,PO-34809,2024-06-11
INV-CUST-1033-0006,CUST-1033,3725.17,USD,Enterprise SaaS,PO-42685,2024-05-03
INV-CUST-1033-0007,CUST-1033,7232.47,USD,Office Supply Co,PO-75115,2024-05-04
INV-CUST-1033-0008,CUST-1033,9181.17,USD,Global Logistics,PO-41127,2024-02-09
INV-CUST-1033-0009,CUST-1033,4369.29,USD,Compute Cloud,PO-74489,2024-06-02
INV-CUST-1033-0010,CUST-1033,5146.64,USD,Compute Cloud,PO-79746,2024-01-13
INV-CUST-1033-0011,CUST-1033,1497.48,USD,Office Supply Co,PO-20049,2024-02-08
INV-CUST-1033-0012,CUST-1033,3780.41,USD,Office Supply Co,PO-49621,2024-06-29
INV-CUST-1033-0013,CUST-1033,8762.07,USD,Enterprise SaaS,PO-32617,2024-03-08
INV-CUST-1033-0014,CUST-1033,6538.33,USD,Office Supply Co,PO-66647,2024-02-04
INV-CUST-1033-0015,CUST-1033,5971.29,USD,Steel Fab Inc,PO-95456,2024-04-21
INV-CUST-1033-0016,CUST-1033,643.07,USD,Global Logistics,PO-11891,2024-01-10
INV-CUST-1033-0017,CUST-1033,3726.43,USD,Office Supply Co,PO-90018,2024-02-22
INV-CUST-1033-0018,CUST-1033,3668.17,USD,Office Supply Co,PO-77290,2024-02-01
INV-CUST-1033-0019,CUST-1033,772.75,USD,Global Logistics,PO-79968,2024-06-14
INV-CUST-1033-0020,CUST-1033,6191.03,USD,Compute Cloud,PO-19190,2024-03-20
INV-CUST-1033-0021,CUST-1033,9474.54,USD,Steel Fab Inc,PO-21971,2024-06-15
INV-CUST-1033-0022,CUST-1033,5265.48,USD,Global Logistics,PO-82034,2024-05-29
INV-CUST-1033-0023,CUST-1033,6465.27,USD,Enterprise SaaS,PO-70683,2024-01-09
INV-CUST-1033-0024,CUST-1033,533.69,USD,Compute Cloud,PO-39693,2024-03-16
INV-CUST-1033-0025,CUST-1033,5808.49,USD,Global Logistics,PO-43229,2024-01-02
INV-CUST-1033-0026,CUST-1033,8990.07,USD,Global Logistics,PO-82275,2024-05-16
INV-CUST-1033-0027,CUST-1033,6030.61,USD,Steel Fab Inc,PO-69399,2024-05-02
INV-CUST-1033-0028,CUST-1033,3267.1,USD,Office Supply Co,PO-90195,2024-03-05
INV-CUST-1033-0029,CUST-1033,9275.54,USD,Office Supply Co,PO-90795,2024-03-03
INV-CUST-1033-0030,CUST-1033,4264.06,USD,Office Supply Co,PO-99109,2024-02-15
INV-CUST-1033-0031,CUST-1033,5242.7,USD,Steel Fab Inc,PO-80938,2024-04-11
INV-CUST-1033-0032,CUST-1033,8814.67,USD,Global Logistics,PO-24275,2024-06-27
INV-CUST-1033-0033,CUST-1033,8704.71,USD,Global Logistics,PO-66845,2024-03-26
INV-CUST-1033-0034,CUST-1033,2047.96,USD,Enterprise SaaS,PO-29718,2024-04-04
INV-CUST-1033-0035,CUST-1033,7825.5,USD,Global Logistics,PO-15624,2024-06-10
INV-CUST-1033-0036,CUST-1033,2144.42,USD,Office Supply Co,PO-85635,2024-05-04
INV-CUST-1033-0037,CUST-1033,4426.13,USD,Global Logistics,PO-83021,2024-02-25
INV-CUST-1033-0038,CUST-1033,3526.03,USD,Global Logistics,PO-34190,2024-06-03
INV-CUST-1033-0039,CUST-1033,7175.16,USD,Compute Cloud,PO-51106,2024-05-31
INV-CUST-1034-0000,CUST-1034,2128.16,USD,Compute Cloud,PO-12763,2024-03-12
INV-CUST-1034-0001,CUST-1034,7946.63,USD,Compute Cloud,PO-12368,2024-05-08
INV-CUST-1034-0002,CUST-1034,6028.21,USD,Steel Fab Inc,PO-19257,2024-06-08
INV-CUST-1034-0003,CUST-1034,9160.66,USD,Steel Fab Inc,PO-90699,2024-01-06
INV-CUST-1034-0004,CUST-1034,3309.35,USD,Global Logistics,PO-70244,2024-05-15
INV-CUST-1034-0005,CUST-1034,6842.48,USD,Steel Fab Inc,PO-19815,2024-06-23
INV-CUST-1034-0006,CUST-1034,4601.78,USD,Enterprise SaaS,PO-14706,2024-02-18
INV-CUST-1034-0007,CUST-1034,1203.81,USD,Office Supply Co,PO-65026,2024-03-22
INV-CUST-1034-0008,CUST-1034,532.53,USD,Compute Cloud,PO-73215,2024-02-25
INV-CUST-1034-0009,CUST-1034,1417.85,USD,Steel Fab Inc,PO-12589,2024-04-22
INV-CUST-1034-0010,CUST-1034,5370.82,USD,Office Supply Co,PO-66051,2024-02-15
INV-CUST-1034-0011,CUST-1034,4092.38,USD,Enterprise SaaS,PO-42691,2024-04-17
INV-CUST-1034-0012,CUST-1034,5638.48,USD,Office Supply Co,PO-69664,2024-05-25
INV-CUST-1034-0013,CUST-1034,1299.27,USD,Enterprise SaaS,PO-66350,2024-01-11
INV-CUST-1034-0014,CUST-1034,7906.87,USD,Enterprise SaaS,PO-48272,2024-02-12
INV-CUST-1034-0015,CUST-1034,8532.07,USD,Global Logistics,PO-74784,2024-01-07
INV-CUST-1034-0016,CUST-1034,624.72,USD,Enterprise SaaS,PO-35999,2024-03-05
INV-CUST-1034-0017,CUST-1034,2894.34,USD,Steel Fab Inc,PO-86896,2024-04-08
INV-CUST-1034-0018,CUST-1034,582.19,USD,Steel Fab Inc,PO-66097,2024-06-19
INV-CUST-1034-0019,CUST-1034,8086.82,USD,Enterprise SaaS,PO-19371,2024-01-03
INV-CUST-1034-0020,CUST-1034,5971.46,USD,Enterprise SaaS,PO-19093,2024-04-28
INV-CUST-1034-0021,CUST-1034,6942.66,USD,Office Supply Co,PO-47640,2024-04-12
INV-CUST-1034-0022,CUST-1034,7570.86,USD,Office Supply Co,PO-23527,2024-05-28
INV-CUST-1034-0023,CUST-1034,9617.94,USD,Compute Cloud,PO-92971,2024-02-08
INV-CUST-1034-0024,CUST-1034,7869.37,USD,Steel Fab Inc,PO-70602,2024-01-11
INV-CUST-1034-0025,CUST-1034,2481.72,USD,Office Supply Co,PO-60435,2024-04-28
INV-CUST-1034-0026,CUST-1034,4449.76,USD,Global Logistics,PO-60096,2024-02-14
INV-CUST-1034-0027,CUST-1034,9624.64,USD,Steel Fab Inc,PO-78760,2024-05-30
INV-CUST-1034-0028,CUST-1034,8429.46,USD,Global Logistics,PO-80101,2024-04-14
INV-CUST-1034-0029,CUST-1034,9465.36,USD,Steel Fab Inc,PO-80621,2024-03-11
INV-CUST-1034-0030,CUST-1034,5487.87,USD,Enterprise SaaS,PO-38007,2024-02-08
INV-CUST-1034-0031,CUST-1034,3275.89,USD,Enterprise SaaS,PO-29624,2024-02-07
INV-CUST-1034-0032,CUST-1034,8208.41,USD,Compute Cloud,PO-17290,2024-06-06
INV-CUST-1034-0033,CUST-1034,9746.92,USD,Steel Fab Inc,PO-22959,2024-05-26
INV-CUST-1034-0034,CUST-1034,2961.84,USD,Global Logistics,PO-21908,2024-02-28
INV-CUST-1034-0035,CUST-1034,1736.07,USD,Global Logistics,PO-33894,2024-02-25
INV-CUST-1034-0036,CUST-1034,7614.66,USD,Steel Fab Inc,PO-56955,2024-05-07
INV-CUST-1034-0037,CUST-1034,4490.61,USD,Enterprise SaaS,PO-31868,2024-02-15
INV-CUST-1034-0038,CUST-1034,5220.89,USD,Steel Fab Inc,PO-57203,2024-05-27
INV-CUST-1034-0039,CUST-1034,5697.09,USD,Steel Fab Inc,PO-26880,2024-01-04
INV-CUST-1035-0000,CUST-1035,9630.51,USD,Steel Fab Inc,PO-39748,2024-01-18
INV-CUST-1035-0001,CUST-1035,1925.71,USD,Office Supply Co,PO-38951,2024-01-07
INV-CUST-1035-0002,CUST-1035,5739.06,USD,Enterprise SaaS,PO-18433,2024-03-18
INV-CUST-1035-0003,CUST-1035,8844.22,USD,Compute Cloud,PO-89032,2024-06-15
INV-CUST-1035-0004,CUST-1035,7324.1,USD,Steel Fab Inc,PO-45799,2024-02-15
INV-CUST-1035-0005,CUST-1035,7970.09,USD,Office Supply Co,PO-60590,2024-06-17
INV-CUST-1035-0006,CUST-1035,5561.12,USD,Steel Fab Inc,PO-71961,2024-03-08
INV-CUST-1035-0007,CUST-1035,7666.32,USD,Enterprise SaaS,PO-37714,2024-04-02
INV-CUST-1035-0008,CUST-1035,4521.89,USD,Compute Cloud,PO-99177,2024-04-29
