payment_id,customer_id,amount,currency,sender_name,trace_id,remittance_raw,payment_date
PAY-INV-CUST-1003-0021,CUST-1003,1317.79,USD,Global Logistics,TR-388926,Full payment for INV-CUST-1003-0021,2024-05-29
PAY-INV-CUST-1003-0022,CUST-1003,2579.56,USD,Enterprise SaaS,TR-558331,Full payment for INV-CUST-1003-0022,2024-03-06
PAY-INV-CUST-1003-0023,CUST-1003,8331.09,USD,Enterprise SaaS,TR-884859,Full payment for INV-CUST-1003-0023,2024-01-26
PAY-INV-CUST-1003-0024,CUST-1003,9253.66,USD,Compute Cloud,TR-788715,Full payment for INV-CUST-1003-0024,2024-06-01
PAY-INV-CUST-1003-0025,CUST-1003,4793.18,USD,Office Supply Co,TR-943318,Full payment for INV-CUST-1003-0025,2024-06-14
PAY-INV-CUST-1003-0027,CUST-1003,4622.24,USD,Global Logistics,TR-282856,Full payment for INV-CUST-1003-0027,2024-04-14
PAY-INV-CUST-1003-0028,CUST-1003,7852.94,USD,Compute Cloud,TR-553981,Full payment for INV-CUST-1003-0028,2024-04-20
PAY-INV-CUST-1003-0029-S0,CUST-1003,121.66,USD,Enterprise SaaS,TR-307483,Partial payment 1/3 for INV-CUST-1003-0029,2024-01-30
PAY-INV-CUST-1003-0029-S1,CUST-1003,2529.43,USD,Enterprise SaaS,TR-973978,Partial payment 2/3 for INV-CUST-1003-0029,2024-02-04
PAY-INV-CUST-1003-0029-S2,CUST-1003,2281.77,USD,Enterprise SaaS,TR-930259,Partial payment 3/3 for INV-CUST-1003-0029,2024-01-16
PAY-INV-CUST-1003-0031,CUST-1003,4154.62,USD,Enterprise SaaS,TR-681642,Full payment for INV-CUST-1003-0031,2024-05-01
PAY-INV-CUST-1003-0032,CUST-1003,5921.0,USD,Office Supply Co,TR-468770,Full payment for INV-CUST-1003-0032,2024-04-06
PAY-INV-CUST-1003-0033,CUST-1003,9893.5,USD,Compute Cloud,TR-256432,Full payment for INV-CUST-1003-0033,2024-03-21
PAY-INV-CUST-1003-0034,CUST-1003,4275.83,USD,Enterprise SaaS,TR-719036,Full payment for INV-CUST-1003-0034,2024-02-19
PAY-INV-CUST-1003-0035,CUST-1003,5914.13,USD,Steel Fab Inc,TR-470963,Full payment for INV-CUST-1003-0035,2024-06-04
PAY-INV-CUST-1003-0036,CUST-1003,8005.42,USD,Compute Cloud,TR-347693,Full payment for INV-CUST-1003-0036,2024-02-24
PAY-INV-CUST-1003-0037,CUST-1003,3366.93,USD,Steel Fab Inc,TR-247202,Full payment for INV-CUST-1003-0037,2024-04-26
PAY-INV-CUST-1003-0038,CUST-1003,5942.7,USD,Office Supply Co,TR-776116,Full payment for INV-CUST-1003-0038,2024-03-13
PAY-INV-CUST-1003-0039-S0,CUST-1003,239.66,USD,Steel Fab Inc,TR-952391,Partial payment 1/3 for INV-CUST-1003-0039,2024-02-28
PAY-INV-CUST-1003-0039-S1,CUST-1003,956.79,USD,Steel Fab Inc,TR-428340,Partial payment 2/3 for INV-CUST-1003-0039,2024-03-02
PAY-INV-CUST-1003-0039-S2,CUST-1003,160.01,USD,Steel Fab Inc,TR-686017,Partial payment 3/3 for INV-CUST-1003-0039,2024-03-14
PAY-INV-CUST-1004-0000,CUST-1004,912.59,USD,Global Logistics,TR-464471,Full payment for INV-CUST-1004-0000,2024-01-31
PAY-INV-CUST-1004-0001,CUST-1004,9429.66,USD,Steel Fab Inc,TR-174850,Full payment for INV-CUST-1004-0001,2024-05-14
PAY-INV-CUST-1004-0002,CUST-1004,7956.43,USD,Steel Fab Inc,TR-579930,Full payment for INV-CUST-1004-0002,2024-03-20
PAY-INV-CUST-1004-0003,CUST-1004,5999.9,USD,Enterprise SaaS,TR-133907,Full payment for INV-CUST-1004-0003,2024-04-10
PAY-ERR-CUST-1004-211,CUST-1004,481.41,USD,Unknown Entity,TR-ERR-891501,Zyxel maintenance fee,2024-02-15
PAY-INV-CUST-1004-0005-S0,CUST-1004,1294.46,USD,Compute Cloud,TR-372951,Partial payment 1/4 for INV-CUST-1004-0005,2024-03-26
PAY-INV-CUST-1004-0005-S1,CUST-1004,966.31,USD,Compute Cloud,TR-779463,Partial payment 2/4 for INV-CUST-1004-0005,2024-04-11
PAY-INV-CUST-1004-0005-S2,CUST-1004,263.75,USD,Compute Cloud,TR-921306,Partial payment 3/4 for INV-CUST-1004-0005,2024-04-06
PAY-INV-CUST-1004-0005-S3,CUST-1004,1906.06,USD,Compute Cloud,TR-828645,Partial payment 4/4 for INV-CUST-1004-0005,2024-04-07
PAY-INV-CUST-1004-0006,CUST-1004,4043.43,USD,Compute Cloud,TR-143711,Full payment for INV-CUST-1004-0006,2024-03-06
PAY-INV-CUST-1004-0007-S0,CUST-1004,4589.1,USD,Enterprise SaaS,TR-887138,Partial payment 1/2 for INV-CUST-1004-0007,2024-02-16
PAY-INV-CUST-1004-0007-S1,CUST-1004,1926.64,USD,Enterprise SaaS,TR-102556,Partial payment 2/2 for INV-CUST-1004-0007,2024-02-21
PAY-INV-CUST-1004-0008,CUST-1004,3104.69,USD,Office Supply Co,TR-359307,Full payment for INV-CUST-1004-0008,2024-06-06
PAY-ERR-CUST-1004-220,CUST-1004,449.99,USD,Unknown Entity,TR-ERR-841154,Zyxel maintenance fee,2024-02-15
PAY-ERR-CUST-1004-221,CUST-1004,360.36,USD,Unknown Entity,TR-ERR-301593,Zyxel maintenance fee,2024-02-15
PAY-INV-CUST-1004-0011,CUST-1004,8387.4,USD,Enterprise SaaS,TR-619949,Full payment for INV-CUST-1004-0011,2024-07-02
PAY-INV-CUST-1004-0012,CUST-1004,5591.3,USD,Steel Fab Inc,TR-609159,Full payment for INV-CUST-1004-0012,2024-01-10
PAY-INV-CUST-1004-0013,CUST-1004,9315.95,USD,Steel Fab Inc,TR-436741,Full payment for INV-CUST-1004-0013,2024-04-08
PAY-INV-CUST-1004-0014,CUST-1004,6829.27,USD,Global Logistics,TR-514857,Full payment for INV-CUST-1004-0014,2024-06-11
PAY-INV-CUST-1004-0015-S0,CUST-1004,6668.98,USD,Enterprise SaaS,TR-396438,Partial payment 1/3 for INV-CUST-1004-0015,2024-06-08
PAY-INV-CUST-1004-0015-S1,CUST-1004,748.74,USD,Enterprise SaaS,TR-940921,Partial payment 2/3 for INV-CUST-1004-0015,2024-06-26
PAY-INV-CUST-1004-0015-S2,CUST-1004,407.58,USD,Enterprise SaaS,TR-628128,Partial payment 3/3 for INV-CUST-1004-0015,2024-06-04
PAY-INV-CUST-1004-0016-S0,CUST-1004,339.33,USD,Global Logistics,TR-507619,Partial payment 1/3 for INV-CUST-1004-0016,2024-02-18
PAY-INV-CUST-1004-0016-S1,CUST-1004,193.62,USD,Global Logistics,TR-519051,Partial payment 2/3 for INV-CUST-1004-0016,2024-02-13
PAY-INV-CUST-1004-0016-S2,CUST-1004,138.32,USD,Global Logistics,TR-820773,Partial payment 3/3 for INV-CUST-1004-0016,2024-01-31
PAY-INV-CUST-1004-0017-S0,CUST-1004,6729.01,USD,Office Supply Co,TR-114490,Partial payment 1/2 for INV-CUST-1004-0017,2024-03-05
PAY-INV-CUST-1004-0017-S1,CUST-1004,1264.91,USD,Office Supply Co,TR-856201,Partial payment 2/2 for INV-CUST-1004-0017,2024-02-20
PAY-INV-CUST-1004-0018,CUST-1004,5892.85,USD,Enterprise SaaS,TR-946266,Full payment for INV-CUST-1004-0018,2024-05-11
PAY-INV-CUST-1004-0019-S0,CUST-1004,4666.1,USD,Steel Fab Inc,TR-470095,Partial payment 1/2 for INV-CUST-1004-0019,2024-04-04
PAY-INV-CUST-1004-0019-S1,CUST-1004,208.83,USD,Steel Fab Inc,TR-555610,Partial payment 2/2 for INV-CUST-1004-0019,2024-03-14
PAY-INV-CUST-1004-0020,CUST-1004,1690.47,USD,Office Supply Co,TR-330288,Full payment for INV-CUST-1004-0020,2024-02-05
PAY-INV-CUST-1004-0021,CUST-1004,5619.91,USD,Office Supply Co,TR-884602,Full payment for INV-CUST-1004-0021,2024-03-10
PAY-INV-CUST-1004-0022,CUST-1004,6301.91,USD,Compute Cloud,TR-571779,Full payment for INV-CUST-1004-0022,2024-07-08
PAY-INV-CUST-1004-0023-S0,CUST-1004,4253.03,USD,Office Supply Co,TR-751539,Partial payment 1/2 for INV-CUST-1004-0023,2024-06-13
PAY-INV-CUST-1004-0023-S1,CUST-1004,1009.15,USD,Office Supply Co,TR-214814,Partial payment 2/2 for INV-CUST-1004-0023,2024-06-14
PAY-INV-CUST-1004-0024,CUST-1004,9895.24,USD,Global Logistics,TR-429942,Full payment for INV-CUST-1004-0024,2024-05-23
PAY-INV-CUST-1004-0025,CUST-1004,5678.41,USD,Office Supply Co,TR-822327,Full payment for INV-CUST-1004-0025,2024-07-04
PAY-INV-CUST-1004-0026-S0,CUST-1004,7433.4,USD,Global Logistics,TR-966943,Partial payment 1/2 for INV-CUST-1004-0026,2024-05-18
PAY-INV-CUST-1004-0026-S1,CUST-1004,38.74,USD,Global Logistics,TR-871942,Partial payment 2/2 for INV-CUST-1004-0026,2024-05-13
PAY-INV-CUST-1004-0027,CUST-1004,8575.95,USD,Enterprise SaaS,TR-598841,Full payment for INV-CUST-1004-0027,2024-05-04
PAY-INV-CUST-1004-0028,CUST-1004,3470.8,USD,Steel Fab Inc,TR-426476,Full payment for INV-CUST-1004-0028,2024-04-07
PAY-INV-CUST-1004-0029,CUST-1004,1149.87,USD,Steel Fab Inc,TR-746914,Full payment for INV-CUST-1004-0029,2024-06-17
PAY-INV-CUST-1004-0030,CUST-1004,1379.8,USD,Global Logistics,TR-313595,Full payment for INV-CUST-1004-0030,2024-05-01
PAY-INV-CUST-1004-0032,CUST-1004,2871.16,USD,Office Supply Co,TR-443146,Full payment for INV-CUST-1004-0032,2024-04-11
PAY-INV-CUST-1004-0033,CUST-1004,2787.42,USD,Global Logistics,TR-765171,Full payment for INV-CUST-1004-0033,2024-03-07
PAY-INV-CUST-1004-0034,CUST-1004,4701.2,USD,Enterprise SaaS,TR-622144,Full payment for INV-CUST-1004-0034,2024-06-15
PAY-INV-CUST-1004-0035,CUST-1004,9020.42,USD,Global Logistics,TR-442875,Full payment for INV-CUST-1004-0035,2024-01-31
PAY-INV-CUST-1004-0036,CUST-1004,4010.59,USD,Office Supply Co,TR-959941,Full payment for INV-CUST-1004-0036,2024-04-23
PAY-ERR-CUST-1004-255,CUST-1004,427.17,USD,Unknown Entity,TR-ERR-520131,Zyxel maintenance fee,2024-02-15
PAY-INV-CUST-1004-0038,CUST-1004,5834.69,USD,Steel Fab Inc,TR-648178,Full payment for INV-CUST-1004-0038,2024-02-22
PAY-INV-CUST-1004-0039,CUST-1004,8908.38,USD,Steel Fab Inc,TR-842101,Full payment for INV-CUST-1004-0039,2024-05-22
PAY-INV-CUST-1005-0000,CUST-1005,2083.78,USD,Office Supply Co,TR-699137,Full payment for INV-CUST-1005-0000,2024-04-27
PAY-INV-CUST-1005-0001,CUST-1005,2512.63,USD,Steel Fab Inc,TR-753114,Full payment for INV-CUST-1005-0001,2024-02-05
PAY-INV-CUST-1005-0002,CUST-1005,3848.29,USD,Enterprise SaaS,TR-133374,Full payment for INV-CUST-1005-0002,2024-06-10
PAY-INV-CUST-1005-0003-S0,CUST-1005,4926.85,USD,Office Supply Co,TR-559041,Partial payment 1/2 for INV-CUST-1005-0003,2024-05-29
PAY-INV-CUST-1005-0003-S1,CUST-1005,455.19,USD,Office Supply Co,TR-266638,Partial payment 2/2 for INV-CUST-1005-0003,2024-05-25
PAY-ERR-CUST-1005-263,CUST-1005,439.26,USD,Unknown Entity,TR-ERR-230554,Zyxel maintenance fee,2024-02-15
PAY-INV-CUST-1005-0005,CUST-1005,5890.11,USD,Enterprise SaaS,TR-527187,Full payment for INV-CUST-1005-0005,2024-04-20
PAY-INV-CUST-1005-0006,CUST-1005,9289.69,USD,Global Logistics,TR-568148,Full payment for INV-CUST-1005-0006,2024-02-24
PAY-INV-CUST-1005-0007,CUST-1005,9633.38,USD,Global Logistics,TR-936620,Full payment for INV-CUST-1005-0007,2024-06-17
PAY-INV-CUST-1005-0008,CUST-1005,1173.91,USD,Global Logistics,TR-366789,Full payment for INV-CUST-1005-0008,2024-02-01
PAY-INV-CUST-1005-0009,CUST-1005,8311.02,USD,Office Supply Co,TR-356295,Full payment for INV-CUST-1005-0009,2024-03-13
PAY-INV-CUST-1005-0010,CUST-1005,604.63,USD,Compute Cloud,TR-158438,Full payment for INV-CUST-1005-0010,2024-06-10
PAY-INV-CUST-1005-0011,CUST-1005,2664.29,USD,Enterprise SaaS,TR-590777,Full payment for INV-CUST-1005-0011,2024-06-27
PAY-INV-CUST-1005-0012-S0,CUST-1005,744.46,USD,Enterprise SaaS,TR-770003,Partial payment 1/3 for INV-CUST-1005-0012,2024-06-17
PAY-INV-CUST-1005-0012-S1,CUST-1005,2970.48,USD,Enterprise SaaS,TR-217803,Partial payment 2/3 for INV-CUST-1005-0012,2024-06-18
PAY-INV-CUST-1005-0012-S2,CUST-1005,772.09,USD,Enterprise SaaS,TR-884116,Partial payment 3/3 for INV-CUST-1005-0012,2024-06-20
PAY-INV-CUST-1005-0013,CUST-1005,6119.47,USD,Global Logistics,TR-432737,Full payment for INV-CUST-1005-0013,2024-01-31
PAY-INV-CUST-1005-0014,CUST-1005,9986.88,USD,Compute Cloud,TR-359342,Full payment for INV-CUST-1005-0014,2024-04-28
PAY-INV-CUST-1005-0015,CUST-1005,2496.47,USD,Global Logistics,TR-986663,Full payment for INV-CUST-1005-0015,2024-02-21
PAY-INV-CUST-1005-0016,CUST-1005,8141.97,USD,Steel Fab Inc,TR-805198,Full payment for INV-CUST-1005-0016,2024-03-26
PAY-INV-CUST-1005-0017,CUST-1005,6690.8,USD,Office Supply Co,TR-658911,Full payment for INV-CUST-1005-0017,2024-07-03
PAY-INV-CUST-1005-0018,CUST-1005,3085.53,USD,Enterprise SaaS,TR-137485,Full payment for INV-CUST-1005-0018,2024-06-13
PAY-INV-CUST-1005-0019,CUST-1005,7060.45,USD,Steel Fab Inc,TR-394092,Full payment for INV-CUST-1005-0019,2024-02-23
PAY-INV-CUST-1005-0021,CUST-1005,767.99,USD,Office Supply Co,TR-121030,Full payment for INV-CUST-1005-0021,2024-04-15
PAY-INV-CUST-1005-0022,CUST-1005,7885.78,USD,Global Logistics,TR-171735,Full payment for INV-CUST-1005-0022,2024-01-31
PAY-INV-CUST-1005-0023,CUST-1005,1308.39,USD,Compute Cloud,TR-260404,Full payment for INV-CUST-1005-0023,2024-06-17
PAY-INV-CUST-1005-0025-S0,CUST-1005,167.89,USD,Global Logistics,TR-442048,Partial payment 1/3 for INV-CUST-1005-0025,2024-06-21
PAY-INV-CUST-1005-0025-S1,CUST-1005,1153.09,USD,Global Logistics,TR-221556,Partial payment 2/3 for INV-CUST-1005-0025,2024-07-02
PAY-INV-CUST-1005-0025-S2,CUST-1005,311.4,USD,Global Logistics,TR-767765,Partial payment 3/3 for INV-CUST-1005-0025,2024-07-01
PAY-INV-CUST-1005-0026,CUST-1005,4986.29,USD,Office Supply Co,TR-360811,Full payment for INV-CUST-1005-0026,2024-05-02
PAY-INV-CUST-1005-0027,CUST-1005,1600.02,USD,Enterprise SaaS,TR-756051,Full payment for INV-CUST-1005-0027,2024-01-28
PAY-INV-CUST-1005-0028,CUST-1005,4768.44,USD,Enterprise SaaS,TR-101482,Full payment for INV-CUST-1005-0028,2024-07-04
PAY-INV-CUST-1005-0029,CUST-1005,2894.77,USD,Compute Cloud,TR-999805,Full payment for INV-CUST-1005-0029,2024-05-21
PAY-INV-CUST-1005-0030,CUST-1005,2228.55,USD,Compute Cloud,TR-765093,Full payment for INV-CUST-1005-0030,2024-03-12
PAY-INV-CUST-1005-0031,CUST-1005,4832.22,USD,Steel Fab Inc,TR-655139,Full payment for INV-CUST-1005-0031,2024-02-12
PAY-INV-CUST-1005-0032,CUST-1005,3983.18,USD,Office Supply Co,TR-531828,Full payment for INV-CUST-1005-0032,2024-02-22
PAY-INV-CUST-1005-0033,CUST-1005,4796.26,USD,Steel Fab Inc,TR-974229,Full payment for INV-CUST-1005-0033,2024-03-06
PAY-ERR-CUST-1005-295,CUST-1005,321.91,USD,Unknown Entity,TR-ERR-524500,Zyxel maintenance fee,2024-02-15
PAY-INV-CUST-1005-0035,CUST-1005,2673.48,USD,Global Logistics,TR-164291,Full payment for INV-CUST-1005-0035,2024-06-20
PAY-INV-CUST-1005-0036,CUST-1005,3532.54,USD,Steel Fab Inc,TR-259989,Full payment for INV-CUST-1005-0036,2024-04-25
PAY-INV-CUST-1005-0037,CUST-1005,6381.07,USD,Compute Cloud,TR-167331,Full payment for INV-CUST-1005-0037,2024-03-25
PAY-INV-CUST-1005-0038,CUST-1005,4758.58,USD,Steel Fab Inc,TR-553225,Full payment for INV-CUST-1005-0038,2024-03-11
PAY-INV-CUST-1005-0039,CUST-1005,7235.61,USD,Global Logistics,TR-408026,Full payment for INV-CUST-1005-0039,2024-05-08
PAY-INV-CUST-1006-0000,CUST-1006,8403.82,USD,Compute Cloud,TR-792500,Full payment for INV-CUST-1006-0000,2024-01-26
PAY-INV-CUST-1006-0001,CUST-1006,3195.76,USD,Compute Cloud,TR-826583,Full payment for INV-CUST-1006-0001,2024-04-08
PAY-INV-CUST-1006-0002,CUST-1006,3172.95,USD,Enterprise SaaS,TR-951142,Full payment for INV-CUST-1006-0002,2024-04-04
PAY-ERR-CUST-1006-304,CUST-1006,160.97,USD,Unknown Entity,TR-ERR-679396,Zyxel maintenance fee,2024-02-15
PAY-INV-CUST-1006-0004-S0,CUST-1006,1645.76,USD,Global Logistics,TR-739074,Partial payment 1/2 for INV-CUST-1006-0004,2024-01-18
PAY-INV-CUST-1006-0004-S1,CUST-1006,3019.92,USD,Global Logistics,TR-453271,Partial payment 2/2 for INV-CUST-1006-0004,2024-01-15
PAY-INV-CUST-1006-0005,CUST-1006,6507.94,USD,Enterprise SaaS,TR-992837,Full payment for INV-CUST-1006-0005,2024-01-17
PAY-ERR-CUST-1006-308,CUST-1006,235.87,USD,Unknown Entity,TR-ERR-202763,Zyxel maintenance fee,2024-02-15
PAY-INV-CUST-1006-0007,CUST-1006,2214.69,USD,Global Logistics,TR-134421,Full payment for INV-CUST-1006-0007,2024-05-09
PAY-ERR-CUST-1006-310,CUST-1006,140.27,USD,Unknown Entity,TR-ERR-317797,Zyxel maintenance fee,2024-02-15
PAY-INV-CUST-1006-0009,CUST-1006,2094.51,USD,Global Logistics,TR-857379,Full payment for INV-CUST-1006-0009,2024-02-26
PAY-INV-CUST-1006-0010-S0,CUST-1006,398.24,USD,Steel Fab Inc,TR-471127,Partial payment 1/3 for INV-CUST-1006-0010,2024-03-11
PAY-INV-CUST-1006-0010-S1,CUST-1006,3575.27,USD,Steel Fab Inc,TR-371468,Partial payment 2/3 for INV-CUST-1006-0010,2024-02-27
PAY-INV-CUST-1006-0010-S2,CUST-1006,1813.09,USD,Steel Fab Inc,TR-170916,Partial payment 3/3 for INV-CUST-1006-0010,2024-03-09
PAY-INV-CUST-1006-0011-S0,CUST-1006,459.6,USD,Steel Fab Inc,TR-569514,Partial payment 1/4 for INV-CUST-1006-0011,2024-02-08
PAY-INV-CUST-1006-0011-S1,CUST-1006,1983.74,USD,Steel Fab Inc,TR-604417,Partial payment 2/4 for INV-CUST-1006-0011,2024-02-28
PAY-INV-CUST-1006-0011-S2,CUST-1006,888.59,USD,Steel Fab Inc,TR-806545,Partial payment 3/4 for INV-CUST-1006-0011,2024-02-14
PAY-INV-CUST-1006-0011-S3,CUST-1006,359.6,USD,Steel Fab Inc,TR-849992,Partial payment 4/4 for INV-CUST-1006-0011,2024-03-01
PAY-INV-CUST-1006-0012,CUST-1006,4118.57,USD,Global Logistics,TR-732186,Full payment for INV-CUST-1006-0012,2024-06-19
PAY-ERR-CUST-1006-320,CUST-1006,420.15,USD,Unknown Entity,TR-ERR-565711,Zyxel maintenance fee,2024-02-15
PAY-INV-CUST-1006-0014,CUST-1006,8068.86,USD,Steel Fab Inc,TR-808143,Full payment for INV-CUST-1006-0014,2024-03-10
PAY-INV-CUST-1006-0015,CUST-1006,1257.1,USD,Steel Fab Inc,TR-762988,Full payment for INV-CUST-1006-0015,2024-03-02
PAY-INV-CUST-1006-0016,CUST-1006,7982.92,USD,Global Logistics,TR-340409,Full payment for INV-CUST-1006-0016,2024-02-17
PAY-INV-CUST-1006-0017,CUST-1006,4228.09,USD,Global Logistics,TR-860302,Full payment for INV-CUST-1006-0017,2024-04-24
PAY-INV-CUST-1006-0018,CUST-1006,3633.27,USD,Compute Cloud,TR-964980,Full payment for INV-CUST-1006-0018,2024-03-26
PAY-INV-CUST-1006-0019,CUST-1006,9140.03,USD,Office Supply Co,TR-977906,Full payment for INV-CUST-1006-0019,2024-05-10
PAY-INV-CUST-1006-0020,CUST-1006,5513.59,USD,Steel Fab Inc,TR-682551,Full payment for INV-CUST-1006-0020,2024-04-17
PAY-INV-CUST-1006-0021,CUST-1006,3052.99,USD,Steel Fab Inc,TR-435869,Full payment for INV-CUST-1006-0021,2024-02-08
PAY-INV-CUST-1006-0022,CUST-1006,9733.71,USD,Office Supply Co,TR-255076,Full payment for INV-CUST-1006-0022,2024-07-07
PAY-INV-CUST-1006-0023,CUST-1006,7185.12,USD,Office Supply Co,TR-849868,Full payment for INV-CUST-1006-0023,2024-01-21
PAY-INV-CUST-1006-0024,CUST-1006,2993.5,USD,Global Logistics,TR-989511,Full payment for INV-CUST-1006-0024,2024-02-10
PAY-INV-CUST-1006-0025,CUST-1006,4887.62,USD,Global Logistics,TR-402646,Full payment for INV-CUST-1006-0025,2024-04-03
PAY-INV-CUST-1006-0026,CUST-1006,7023.72,USD,Steel Fab Inc,TR-556814,Full payment for INV-CUST-1006-0026,2024-01-13
PAY-ERR-CUST-1006-334,CUST-1006,399.61,USD,Unknown Entity,TR-ERR-412721,Zyxel maintenance fee,2024-02-15
PAY-INV-CUST-1006-0028,CUST-1006,6089.9,USD,Global Logistics,TR-472566,Full payment for INV-CUST-1006-0028,2024-05-03
PAY-INV-CUST-1006-0029-S0,CUST-1006,1872.29,USD,Steel Fab Inc,TR-756360,Partial payment 1/3 for INV-CUST-1006-0029,2024-02-16
PAY-INV-CUST-1006-0029-S1,CUST-1006,104.14,USD,Steel Fab Inc,TR-848203,Partial payment 2/3 for INV-CUST-1006-0029,2024-02-26
PAY-INV-CUST-1006-0029-S2,CUST-1006,7887.43,USD,Steel Fab Inc,TR-186301,Partial payment 3/3 for INV-CUST-1006-0029,2024-03-08
PAY-INV-CUST-1006-0030,CUST-1006,5795.55,USD,Steel Fab Inc,TR-360037,Full payment for INV-CUST-1006-0030,2024-01-08
PAY-ERR-CUST-1006-340,CUST-1006,273.62,USD,Unknown Entity,TR-ERR-344140,Zyxel maintenance fee,2024-02-15
PAY-INV-CUST-1006-0032,CUST-1006,7743.98,USD,Compute Cloud,TR-786661,Full payment for INV-CUST-1006-0032,2024-02-26
PAY-INV-CUST-1006-0033-S0,CUST-1006,2479.84,USD,Enterprise SaaS,TR-621640,Partial payment 1/4 for INV-CUST-1006-0033,2024-04-08
PAY-INV-CUST-1006-0033-S1,CUST-1006,385.95,USD,Enterprise SaaS,TR-563687,Partial payment 2/4 for INV-CUST-1006-0033,2024-04-09
PAY-INV-CUST-1006-0033-S2,CUST-1006,411.92,USD,Enterprise SaaS,TR-625142,Partial payment 3/4 for INV-CUST-1006-0033,2024-03-18
PAY-INV-CUST-1006-0033-S3,CUST-1006,61.51,USD,Enterprise SaaS,TR-586758,Partial payment 4/4 for INV-CUST-1006-0033,2024-03-16
PAY-INV-CUST-1006-0034-S0,CUST-1006,902.79,USD,Compute Cloud,TR-693897,Partial payment 1/3 for INV-CUST-1006-0034,2024-07-11
PAY-INV-CUST-1006-0034-S1,CUST-1006,5660.52,USD,Compute Cloud,TR-589705,Partial payment 2/3 for INV-CUST-1006-0034,2024-06-28
PAY-INV-CUST-1006-0034-S2,CUST-1006,201.92,USD,Compute Cloud,TR-137813,Partial payment 3/3 for INV-CUST-1006-0034,2024-07-23
PAY-INV-CUST-1006-0035,CUST-1006,3642.51,USD,Global Logistics,TR-332865,Full payment for INV-CUST-1006-0035,2024-05-30
PAY-INV-CUST-1006-0036,CUST-1006,9929.35,USD,Compute Cloud,TR-208071,Full payment for INV-CUST-1006-0036,2024-06-15
PAY-INV-CUST-1006-0039,CUST-1006,2031.03,USD,Enterprise SaaS,TR-407527,Full payment for INV-CUST-1006-0039,2024-04-16
PAY-INV-CUST-1007-0000,CUST-1007,4896.5,USD,Enterprise SaaS,TR-633437,Full payment for INV-CUST-1007-0000,2024-03-24
PAY-INV-CUST-1007-0001,CUST-1007,1969.13,USD,Office Supply Co,TR-386662,Full payment for INV-CUST-1007-0001,2024-05-02
PAY-INV-CUST-1007-0002,CUST-1007,819.7,USD,Global Logistics,TR-367103,Full payment for INV-CUST-1007-0002,2024-03-20
PAY-INV-CUST-1007-0003,CUST-1007,2485.03,USD,Compute Cloud,TR-201446,Full payment for INV-CUST-1007-0003,2024-05-28
PAY-INV-CUST-1007-0004,CUST-1007,7923.92,USD,Steel Fab Inc,TR-286319,Full payment for INV-CUST-1007-0004,2024-04-15
PAY-INV-CUST-1007-0005,CUST-1007,7368.7,USD,Global Logistics,TR-851849,Full payment for INV-CUST-1007-0005,2024-05-04
PAY-INV-CUST-1007-0006,CUST-1007,5784.99,USD,Office Supply Co,TR-189320,Full payment for INV-CUST-1007-0006,2024-07-02
PAY-INV-CUST-1007-0007-S0,CUST-1007,1045.78,USD,Enterprise SaaS,TR-831914,Partial payment 1/2 for INV-CUST-1007-0007,2024-04-11
PAY-INV-CUST-1007-0007-S1,CUST-1007,859.48,USD,Enterprise SaaS,TR-423908,Partial payment 2/2 for INV-CUST-1007-0007,2024-04-15
PAY-INV-CUST-1007-0008,CUST-1007,8011.14,USD,Global Logistics,TR-894131,Full payment for INV-CUST-1007-0008,2024-05-24
PAY-INV-CUST-1007-0009,CUST-1007,598.63,USD,Office Supply Co,TR-773323,Full payment for INV-CUST-1007-0009,2024-01-29
PAY-INV-CUST-1007-0010,CUST-1007,9717.82,USD,Enterprise SaaS,TR-480777,Full payment for INV-CUST-1007-0010,2024-06-05
PAY-INV-CUST-1007-0011,CUST-1007,9793.81,USD,Global Logistics,TR-538971,Full payment for INV-CUST-1007-0011,2024-03-28
PAY-INV-CUST-1007-0012,CUST-1007,7353.82,USD,Office Supply Co,TR-785333,Full payment for INV-CUST-1007-0012,2024-02-15
PAY-INV-CUST-1007-0013,CUST-1007,3868.34,USD,Global Logistics,TR-985657,Full payment for INV-CUST-1007-0013,2024-04-15
PAY-INV-CUST-1007-0014,CUST-1007,9035.52,USD,Enterprise SaaS,TR-366314,Full payment for INV-CUST-1007-0014,2024-03-03
PAY-INV-CUST-1007-0015,CUST-1007,5781.56,USD,Global Logistics,TR-865118,Full payment for INV-CUST-1007-0015,2024-02-09
PAY-INV-CUST-1007-0016,CUST-1007,3849.39,USD,Office Supply Co,TR-222459,Full payment for INV-CUST-1007-0016,2024-04-22
PAY-INV-CUST-1007-0017,CUST-1007,8886.85,USD,Global Logistics,TR-343161,Full payment for INV-CUST-1007-0017,2024-02-13
PAY-INV-CUST-1007-0019,CUST-1007,8071.44,USD,Global Logistics,TR-841660,Full payment for INV-CUST-1007-0019,2024-06-18
PAY-INV-CUST-1007-0020,CUST-1007,7388.19,USD,Global Logistics,TR-537103,Full payment for INV-CUST-1007-0020,2024-02-26
PAY-INV-CUST-1007-0022,CUST-1007,1012.78,USD,Compute Cloud,TR-428162,Full payment for INV-CUST-1007-0022,2024-04-27
PAY-INV-CUST-1007-0023,CUST-1007,7274.39,USD,Office Supply Co,TR-929973,Full payment for INV-CUST-1007-0023,2024-07-02
